user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address
174706,2015-03-21 07:27:42,2015-05-25 12:05:40,15,GMJQBXFTRAKTE,Direct,IE,M,40,604898177.312984
243293,2015-06-17 21:57:46,2015-07-08 01:26:14,28,ZDANGKFCCMRZF,SEO,FireFox,M,25,1186188572.30211
197106,2015-04-12 08:40:22,2015-08-02 22:51:26,33,ZJPKBHOLEINJY,Ads,Chrome,M,44,4128251164.319871
161932,2015-06-26 03:59:56,2015-10-07 02:56:41,14,AMJGAYTDJQGYJ,Ads,FireFox,F,30,4137305402.96769
117020,2015-01-13 15:49:30,2015-04-21 13:00:03,15,RTSUMZDYDDOFT,Ads,Chrome,M,41,2946729058.55118
131863,2015-07-29 12:07:32,2015-10-27 15:56:01,31,RIOJIPQLAZHBT,Ads,IE,F,40,3584253509.29012
14572,2015-05-19 18:51:00,2015-06-14 16:52:02,59,GMPRAKBCJSJAJ,SEO,Chrome,M,37,1158895207.79405
290467,2015-04-05 04:51:16,2015-06-30 12:08:01,80,UOXZTCGDFFMMQ,Ads,IE,M,24,3704002257.2495
399417,2015-06-21 03:46:54,2015-09-30 19:41:50,13,OZICKGFQUIBJU,Ads,FireFox,M,35,2877440418.09267
350475,2015-04-19 05:58:10,2015-06-01 08:17:41,50,YJXPQCWJORPKE,Ads,Chrome,F,22,1521260349.83344
198388,2015-02-02 09:47:42,2015-03-22 14:18:25,21,NBXXGUIEWFSJP,SEO,Chrome,F,35,1153415675.41749
12435,2015-01-10 13:26:23,2015-02-19 03:02:22,34,MOAZFSDDTJHZM,Direct,FireFox,M,24,655875923.026532
278275,2015-01-04 01:02:04,2015-01-21 04:22:29,54,EMEVDREVQRMHS,SEO,FireFox,M,22,3778116384.55281
297758,2015-07-27 14:44:13,2015-11-11 00:13:14,34,NRYBYPDBZSQLT,SEO,Chrome,F,27,3786950618.1864
88804,2015-08-16 00:05:45,2015-11-18 15:32:27,48,DROIWLPEKAMWP,Ads,FireFox,F,43,215217428.007979
86388,2015-07-07 06:42:12,2015-09-28 13:04:50,70,LWSKPOTLXTFOR,Ads,FireFox,F,31,1664569598.2612
266553,2015-04-06 00:09:16,2015-04-20 17:43:04,20,YDLDLZDKWFBYZ,SEO,Safari,F,19,433834155.305532
296042,2015-02-28 23:44:15,2015-04-14 17:43:21,14,COFUFEPHOBQGG,Direct,Opera,F,29,2855827523.68782
67761,2015-05-01 22:46:02,2015-08-25 11:15:18,59,JFBTXJKCPUDCY,Ads,FireFox,M,26,3584994166.6486797
320823,2015-01-05 19:19:39,2015-02-10 17:44:27,95,BUYZLBMTVZNZC,SEO,Chrome,F,27,1938713919.4670398
281519,2015-04-27 15:31:02,2015-08-01 20:00:49,92,TTPWWXPFGTPCW,SEO,Safari,M,26,1791140698.73348
355335,2015-06-12 08:21:12,2015-09-20 04:37:00,36,KFWPUPFKGAYIO,SEO,Safari,F,45,1936690032.2948601
79905,2015-03-26 18:30:05,2015-05-16 22:04:04,43,UTHRAIEPAYPUS,SEO,FireFox,F,45,4077877549.65049
301357,2015-03-27 12:07:01,2015-06-07 00:04:12,28,IFNXVTYKTLREH,Ads,Chrome,F,33,2606845277.59094
92198,2015-07-10 08:04:02,2015-09-03 04:44:42,80,WESJOUCNAJDJS,Ads,Chrome,F,30,3405437991.48751
87893,2015-07-08 22:05:37,2015-09-16 19:26:57,36,BRBZDPIRGIBGS,Direct,Chrome,M,40,3130618129.3517604
163317,2015-01-12 06:45:35,2015-01-12 06:45:36,15,IHFXOOYKAGYZZ,SEO,Safari,M,45,3902837711.2985296
387073,2015-01-10 22:06:47,2015-04-23 21:49:50,63,WKYBLQVAHEEAQ,Ads,IE,M,37,2567631702.7666802
271769,2015-06-18 21:16:13,2015-07-21 08:02:49,16,CYLSKQBZYWZPB,Ads,Safari,F,33,2444178868.33277
16313,2015-07-26 05:18:32,2015-09-20 19:27:33,32,JZZZVXQESHVCC,Ads,Safari,F,42,2182524348.72346
349216,2015-04-16 13:42:46,2015-07-22 18:45:43,26,RVODJEYTAZYYE,Ads,Safari,M,35,3001322583.81453
37237,2015-04-27 22:02:32,2015-06-17 07:54:37,48,FOUJPMCFXOKSQ,Ads,Safari,M,37,733306149.3185331
235021,2015-08-01 08:06:45,2015-11-20 08:53:36,48,HCOTXBGUCMCGT,SEO,IE,M,27,3698983818.1858897
378330,2015-02-16 08:25:33,2015-05-20 08:22:31,15,TNGGHMYDNLBRS,Ads,IE,M,34,2870341123.35577
362379,2015-04-26 01:58:00,2015-04-29 17:12:39,24,RODHTTNCRTFYR,Direct,FireFox,M,35,3435097978.7641697
396489,2015-07-21 16:20:19,2015-07-30 06:51:34,45,UKZXLIKGIDGQZ,SEO,Chrome,M,31,1087660245.44865
365957,2015-08-07 01:00:08,2015-09-21 10:14:48,60,JOUVOJMLTXQKY,SEO,IE,M,39,2981147998.90625
256093,2015-03-07 15:14:53,2015-03-15 20:18:53,17,TEALUAKTYRPIE,Ads,FireFox,F,29,1695814091.3355
109111,2015-07-28 23:02:16,2015-08-24 13:32:30,37,JQLIVKOQTJYDQ,Ads,Opera,F,28,2378549475.45967
21098,2015-01-19 20:17:37,2015-05-16 02:21:45,37,EJLXXSGQXSAKR,Ads,IE,M,32,4072506361.6073604
62952,2015-05-12 05:13:30,2015-06-01 03:13:11,53,NFIKRUFKXKOMV,SEO,Safari,M,18,1728910619.58153
226937,2015-04-20 10:11:42,2015-07-14 02:12:00,44,EEMDJVEMHLNOM,Ads,IE,M,48,1162492473.9246302
109717,2015-08-13 13:27:19,2015-12-06 08:27:49,23,WKNWWJTVYIWFK,SEO,Chrome,F,30,3378201168.66039
127240,2015-08-08 05:34:33,2015-11-12 21:56:48,21,UNMVPMUDGQFUE,SEO,Chrome,M,28,3953079279.6671796
84318,2015-06-22 20:50:43,2015-10-14 11:06:24,26,QCHLUQKCGWJPM,Ads,Chrome,F,40,2885575988.5545397
190318,2015-06-09 16:07:09,2015-09-29 10:31:29,26,GJFSUIFKFPOCX,SEO,Chrome,F,35,1616328883.40226
48049,2015-01-07 18:40:51,2015-01-07 18:40:52,49,YMFCLYDYCXCRC,SEO,IE,M,27,3437706741.12044
384951,2015-06-27 09:50:38,2015-07-04 08:18:37,42,GBGRMYLLTEJLV,SEO,IE,M,30,1309585339.77339
31859,2015-01-10 03:52:13,2015-01-10 03:52:14,31,RLDRWAKWUDJMK,SEO,Chrome,F,35,1704054012.7702699
214001,2015-01-24 04:13:50,2015-05-05 01:56:15,9,IQRYKACUAQRRQ,Direct,Chrome,M,35,663818555.874925
277340,2015-01-05 18:57:05,2015-01-05 18:57:06,28,XBVYIZROZHDGO,Direct,Safari,F,30,2903747236.00155
110545,2015-02-02 09:03:42,2015-02-07 19:44:07,20,XMLGRZQZXYXCN,Ads,Safari,F,36,3070333105.64058
188480,2015-03-08 19:10:29,2015-06-03 21:41:01,42,YWOECSOJBJCID,SEO,Chrome,M,28,1950397164.652
154028,2015-07-24 06:44:55,2015-08-28 09:45:37,18,WQDEWERQOCTUD,Ads,IE,F,39,648035426.702204
325962,2015-03-12 16:43:23,2015-05-23 22:11:48,16,JOQYRUFIDFBPA,SEO,IE,M,21,818578746.806561
185952,2015-08-14 18:49:21,2015-10-25 14:42:58,43,YLJTNCFVSJXSI,Direct,FireFox,M,42,3495109176.48066
37094,2015-06-19 16:51:07,2015-06-26 19:13:01,19,HXMTJUFBOVYYG,Direct,Chrome,F,26,132290972.263281
395095,2015-05-04 07:34:27,2015-05-23 08:58:19,17,SXANDRBBXXEDB,SEO,Chrome,F,42,4269638425.59175
338987,2015-01-21 13:38:18,2015-04-02 23:56:02,59,BVHZXYNHPZBQI,Ads,Chrome,F,39,2111779089.04723
348564,2015-08-06 12:10:09,2015-10-21 19:14:28,19,HVXNGYGPYAEMO,SEO,FireFox,M,33,673390025.157294
194617,2015-04-15 07:31:09,2015-06-02 20:38:41,37,LBGAEDGSHHCAW,SEO,Chrome,F,39,1043904558.98047
136160,2015-04-16 07:00:13,2015-06-14 07:15:26,28,XOGQHRACGIWGA,SEO,FireFox,F,30,689805310.759766
99768,2015-03-25 16:59:02,2015-07-21 20:07:31,41,QJVFWAXYNOBTM,Ads,Safari,M,46,2805213527.39498
61768,2015-05-13 23:46:18,2015-07-04 07:26:07,73,YUKGNFFJLWDOS,SEO,IE,F,37,2056066966.21846
299240,2015-01-11 03:17:34,2015-04-27 18:31:43,27,AEUHZEGRIVBXR,Ads,Chrome,M,37,478951823.07724696
237212,2015-02-20 15:05:50,2015-05-30 07:41:23,30,FCBKGIUIDNSFN,SEO,Chrome,M,35,2015269227.95252
273171,2015-04-15 11:58:13,2015-04-17 23:36:51,28,VZHEPGOBPXYDR,Ads,FireFox,F,44,592880348.702061
209216,2015-06-22 16:59:31,2015-07-13 23:23:19,21,GFMYVEECLAMNF,Ads,Safari,F,43,4184257159.8488398
133071,2015-04-05 18:58:42,2015-06-21 19:26:45,52,ZKCGPDZRTYQLX,Ads,Chrome,M,34,1092078135.37915
377083,2015-07-21 13:24:36,2015-11-13 21:22:16,59,DVIRNSEMWLCUQ,SEO,Chrome,F,19,1190257608.08965
307169,2015-04-15 00:14:37,2015-06-09 17:32:22,54,QODFEDQOJTQFE,Ads,FireFox,M,37,3607231403.68757
105035,2015-07-05 02:51:13,2015-10-31 06:20:40,45,LFYGCAWIFABQK,SEO,Chrome,M,49,1585174718.40839
396232,2015-02-12 09:03:48,2015-04-15 19:17:55,14,RMTJZUAHMGUNR,Direct,IE,M,31,2409297894.15519
81077,2015-05-24 00:34:53,2015-09-07 08:40:15,18,FANUVPBOOGYRM,Ads,Chrome,F,33,468922376.52036905
335632,2015-07-09 10:36:32,2015-09-20 19:53:29,28,CRODIDJIRQAWD,SEO,Safari,M,20,1909165694.31972
134479,2015-01-28 09:26:41,2015-01-30 12:38:44,22,UICYHPLDUOUZK,Direct,Chrome,F,37,428819244.10835
343932,2015-04-05 22:56:04,2015-04-15 15:01:57,57,TLPNOSIJXXVVD,SEO,Chrome,M,31,4054866735.76423
160663,2015-06-23 22:28:24,2015-09-20 19:58:28,15,INFOUJKWOABMA,Ads,Safari,F,22,975054785.68944
13172,2015-07-13 22:57:21,2015-08-06 05:30:08,59,EPJMUDFJBLNAE,Ads,FireFox,F,32,1055024664.66775
286001,2015-06-02 18:45:51,2015-09-26 12:28:06,48,DNAUBYGOPQGFW,SEO,Chrome,M,43,4024862478.25575
57725,2015-02-05 17:26:34,2015-03-02 06:17:51,27,OSTEXXEHQGOLP,Direct,Chrome,M,25,2600666182.58465
213323,2015-02-21 13:37:32,2015-02-24 07:52:05,18,EJRVDWMESPOSN,Ads,Chrome,M,19,3169928675.19162
228638,2015-01-10 17:28:38,2015-01-10 17:28:39,24,PGLREROKHKYQO,Ads,Chrome,F,30,687576387.452803
178036,2015-02-15 23:05:00,2015-04-15 23:14:17,62,QIJNTTDEWEIHF,Ads,Chrome,M,25,2161293934.03678
63360,2015-01-13 18:45:12,2015-02-15 07:15:45,44,SMYZELCENECJJ,SEO,Chrome,M,21,660744431.77858
364931,2015-07-02 06:31:12,2015-10-21 00:21:50,18,FONNWTBOBUWOM,SEO,Chrome,M,38,4153303137.06494
10523,2015-01-01 18:03:29,2015-01-01 18:03:30,20,LAVBPYZYRNBQP,SEO,FireFox,F,29,1927087337.20659
391252,2015-07-10 00:30:17,2015-10-03 02:36:14,41,MEJYYYZVZLSSZ,Ads,Chrome,F,28,1070636650.2274599
33789,2015-02-13 15:18:06,2015-05-07 13:28:44,49,FSLRYILVQKYJA,Direct,FireFox,M,32,1309952867.26
301385,2015-07-16 05:12:03,2015-10-05 14:20:22,16,LJKVOGRLTWYTX,SEO,IE,F,34,2316818698.5203
177800,2015-05-03 16:33:27,2015-07-15 10:03:47,49,KZJOFULPZUKOW,Ads,Chrome,F,49,2617495449.31883
23065,2015-01-17 09:49:42,2015-04-23 20:23:13,19,KHJDXEELOAQQW,SEO,IE,M,22,1573788696.90356
218091,2015-04-11 22:21:59,2015-05-15 07:45:13,28,BQBQXOXAAHVNU,SEO,Chrome,M,36,3015084749.93262
313750,2015-01-01 16:57:12,2015-02-04 19:53:02,23,AMYNUYHKAGJZY,Ads,Chrome,F,24,50236062.2582415
31218,2015-01-02 00:30:30,2015-01-02 00:30:31,25,CVCUMJWVNYKNS,SEO,IE,M,38,453177237.94798
384593,2015-04-25 14:54:03,2015-06-15 22:08:03,15,FWZKJSTUYXDZZ,Direct,Safari,F,19,586026333.417765
327662,2015-06-27 14:19:23,2015-07-19 23:38:58,45,WONVCMSHKUZMD,SEO,Safari,F,51,1378990291.7808
72442,2015-03-17 23:11:23,2015-06-20 01:53:35,42,UXDYTWUWYJTBI,SEO,Safari,M,18,3758796109.5247
92493,2015-04-10 00:34:48,2015-05-23 04:16:25,55,KZFFBFKQJETUL,Ads,Chrome,M,25,1491637879.20624
167806,2015-07-24 05:15:04,2015-09-13 21:52:44,48,JTLGHORWBKPRO,Ads,IE,M,24,3574520836.20079
31144,2015-07-12 23:32:54,2015-07-28 03:04:03,29,XXKVFDISVHDEG,Ads,FireFox,M,23,51962087.4965682
96202,2015-02-04 05:26:07,2015-05-23 11:07:10,19,NTHGXRHEKIKRF,Direct,Opera,F,35,588457053.24889
87994,2015-01-05 09:30:20,2015-01-05 09:30:21,39,BBVADGHHHFEAA,Ads,IE,F,40,254951658.018541
43996,2015-04-20 06:45:32,2015-06-26 06:29:23,30,CKYRLVTDSSSCR,SEO,IE,M,31,2132580386.16955
30843,2015-06-18 02:35:15,2015-09-25 03:26:17,61,CHYRSGIYSAJDR,Direct,FireFox,M,22,252611179.115075
361133,2015-07-05 13:28:09,2015-08-13 15:29:23,22,UNCUAYOAZYWNF,Ads,IE,F,46,741877016.167403
198647,2015-03-21 08:30:19,2015-07-16 06:11:37,35,CINATHHVLPVQK,Ads,IE,F,32,882835169.082048
30632,2015-06-14 06:13:42,2015-10-03 11:48:42,51,UCWJJIGCCGQDH,SEO,Chrome,F,25,1871838426.4334896
275112,2015-04-08 09:52:45,2015-06-11 00:17:14,35,MQZSIPMJSDLSU,Direct,Chrome,F,27,278670737.776648
226473,2015-05-02 00:46:02,2015-06-10 05:12:12,10,DJHSGWHKBKLZJ,Ads,IE,M,25,2988271855.90777
285446,2015-01-18 05:46:30,2015-03-01 18:05:26,26,TPTSDEPXCORGY,Direct,IE,M,31,349128282.94814503
97680,2015-01-05 14:50:30,2015-02-06 01:10:27,20,XQDTTDBLTJIRR,Direct,IE,M,45,1588541372.65308
83584,2015-02-26 18:35:45,2015-04-14 16:09:58,37,AFEFYICERXWUG,Ads,Safari,M,25,3728542631.80131
352056,2015-06-08 05:15:30,2015-06-28 03:59:59,67,UMQZVFRICOXMZ,Ads,IE,F,35,1660242145.8979
284192,2015-05-29 22:34:40,2015-08-05 04:56:25,37,HMNLXSBDLCIEH,Ads,Opera,M,23,4078045262.13269
172025,2015-06-19 14:37:53,2015-07-28 15:28:40,56,XTSJFPVYBDJRV,Ads,Chrome,F,38,2385113620.6356
227341,2015-08-15 20:06:31,2015-08-30 04:46:30,71,IJZSIIYWDIMSN,Ads,Chrome,M,23,4086527524.7482
375071,2015-08-15 09:55:05,2015-08-15 15:58:14,47,YJANVGSRYBLRE,Ads,Safari,M,21,3480800148.499861
366883,2015-06-17 10:38:47,2015-07-25 20:37:20,14,AGDKOIXVKFZBF,Ads,Safari,F,37,747067983.2994031
190206,2015-03-27 10:15:13,2015-05-17 01:10:41,25,ZVIGEVYYSFXFI,SEO,IE,M,50,924183248.582355
79017,2015-03-21 05:37:18,2015-05-01 02:12:36,77,WRYZKQOQAIPHB,Ads,FireFox,M,40,3095173462.2133
39724,2015-04-21 00:59:50,2015-06-04 00:13:55,25,IKWEOLVGZJXXK,SEO,Chrome,M,21,2434184040.45267
335918,2015-03-27 06:03:16,2015-06-28 02:21:18,55,LKNJKSHWSCVTR,Ads,IE,F,38,3335045562.13342
301459,2015-05-21 13:41:17,2015-08-20 20:50:52,40,UMCXEPTJYXYDI,SEO,FireFox,M,18,2896885359.6939397
58966,2015-08-08 04:52:42,2015-10-04 07:09:45,19,SVFZELQSZYKPI,Ads,FireFox,M,29,4164108581.36229
338164,2015-05-11 12:24:05,2015-09-05 01:39:53,39,AFKDCASWNOUKF,Direct,Opera,F,23,1617007242.0955696
307047,2015-02-04 14:42:26,2015-02-05 19:43:16,15,APWXMRHMQFDBD,SEO,FireFox,F,38,3150139949.33958
238922,2015-05-04 00:06:51,2015-06-09 09:03:32,51,UOSYIEHYEQUYZ,SEO,Chrome,M,35,3688255586.13714
385930,2015-06-01 19:03:32,2015-09-23 23:18:47,16,OCEFLOBBZPYFY,SEO,IE,M,48,221400990.28810897
164994,2015-07-06 05:12:53,2015-08-15 06:49:17,47,BEHKSECIAIYTJ,SEO,Chrome,F,27,3057986890.4152107
190141,2015-06-01 10:44:15,2015-07-28 00:55:25,14,ZFVXPEUWYMXQU,Direct,Chrome,F,46,2362931987.90386
790,2015-02-22 02:48:09,2015-02-22 21:05:12,50,PQKAIEXXIMDNI,Direct,Chrome,M,58,3623522934.6579204
115196,2015-03-14 00:41:36,2015-05-14 09:03:14,15,ITJEBKRQOMNJE,SEO,Chrome,M,29,4184867052.07811
37102,2015-01-06 05:36:02,2015-01-06 05:36:03,32,PENMUUOUUDFLW,Direct,Chrome,M,36,3855235971.0108094
190316,2015-02-02 10:10:29,2015-02-14 05:25:25,21,OHDAGPUERHAQG,Ads,IE,F,29,1361309782.53288
380545,2015-03-08 11:37:41,2015-04-19 01:08:35,13,WUOJGAIIVAGOX,Ads,Chrome,M,32,1829479385.18898
95071,2015-02-02 20:52:03,2015-05-16 07:03:11,44,LIPQMAOEFJFJE,Direct,Chrome,M,47,3329732572.42054
14819,2015-01-31 04:49:41,2015-04-06 18:37:44,48,HBEKBSGYOUIGB,Direct,FireFox,M,18,364105345.31325495
159724,2015-06-21 00:29:01,2015-08-11 20:04:59,36,BQOWKVZXKYTDR,Ads,FireFox,M,25,104450032.758668
91378,2015-01-12 23:18:48,2015-01-13 06:07:35,44,OKDFLJFPHFFCN,Ads,Safari,F,34,942869953.339634
266010,2015-05-17 18:01:52,2015-05-17 22:25:09,31,NZZVMFMNTIPLX,Direct,FireFox,F,35,1128923459.9681199
258857,2015-04-15 20:16:43,2015-07-02 18:31:53,10,OFHMASAKHXYGD,SEO,Safari,M,34,3308669207.97057
297006,2015-02-04 19:09:26,2015-05-18 11:45:27,24,VPTOGGVMTAKUR,SEO,Chrome,F,32,2059114454.0792
258075,2015-08-11 23:01:31,2015-10-30 22:33:59,28,SSQUGDLVJJFDB,SEO,IE,F,40,2170480447.603
153468,2015-06-02 21:39:59,2015-07-16 06:21:01,31,LMJSAWZRJCLPD,SEO,Chrome,M,18,359749629.869751
73513,2015-06-01 12:10:12,2015-08-30 15:37:23,31,DFWKKRGLWVAGJ,Ads,FireFox,M,34,2492931748.67475
77133,2015-07-29 07:36:32,2015-08-30 01:15:35,46,BGEVALPYDXCGO,Direct,Chrome,M,47,1945537459.80037
368305,2015-01-10 20:38:57,2015-04-02 07:40:06,26,YFUFERGHSNSEQ,SEO,Chrome,M,30,4001001334.9358
80854,2015-06-24 15:54:41,2015-08-19 09:32:40,23,NIXKANFWVLLIW,SEO,IE,F,38,2854202028.7004
179421,2015-07-15 13:29:20,2015-08-01 20:01:11,38,FQNKVGTRUXIAN,Ads,IE,F,34,2026673704.3970802
223939,2015-01-02 18:11:21,2015-01-02 18:11:22,46,KRWQZDWOJXOYL,SEO,Opera,M,27,908338717.443963
243930,2015-05-06 03:39:31,2015-08-02 05:36:23,67,SQVQPAHAKASVV,Ads,Chrome,M,35,353270114.873148
138206,2015-03-05 03:26:14,2015-04-18 01:31:33,56,YTWJCIUBFVWEL,SEO,Chrome,F,25,829628121.839672
159368,2015-08-05 02:04:28,2015-12-01 20:38:03,22,HPZBCSYUUZVSU,Ads,Chrome,M,39,1750991103.28802
334731,2015-01-08 23:28:13,2015-01-08 23:28:14,17,AYUBPYPDVZUPK,Ads,IE,M,29,1045056871.8611699
280251,2015-03-12 09:21:50,2015-05-08 14:23:27,26,EXYAHTXKLLSQY,SEO,Safari,F,48,4257520449.13435
165285,2015-01-09 08:36:49,2015-03-12 05:11:53,14,AMTZVSIAXSZTK,SEO,IE,F,36,3058660868.01684
388431,2015-01-27 21:19:55,2015-02-15 06:52:08,19,RDPFGSDOMDTHM,Direct,Chrome,F,36,702573765.28417
237126,2015-02-21 06:28:21,2015-04-27 18:36:30,30,DTRGTMUCEDBVR,SEO,Chrome,M,22,4106249623.68595
288275,2015-05-11 10:11:00,2015-06-08 06:40:02,15,JEOXDGCGBBGSL,Ads,FireFox,M,46,51329573.1358315
237607,2015-06-18 18:44:11,2015-10-03 08:42:47,40,VPXYUBBPQYDOY,SEO,Chrome,M,25,1822943042.55505
206684,2015-03-27 11:05:47,2015-05-27 02:00:16,62,POWECRLBOSGEY,Ads,IE,F,43,1220753421.45947
357913,2015-07-30 02:11:18,2015-11-21 06:31:33,21,AWVUTUNAUZFFT,Direct,IE,M,31,2829012775.22823
344694,2015-01-21 23:41:54,2015-02-21 17:02:37,47,HSPNPVXVVAVZO,Ads,Safari,M,24,1755536245.63309
105346,2015-03-28 18:50:38,2015-04-30 20:29:06,71,KVFFJXEYJIFCT,SEO,IE,M,45,1431254231.6301599
291759,2015-01-08 14:44:30,2015-03-17 15:33:46,36,XMIQGEQRLLPZR,Ads,FireFox,M,48,2096997415.9956398
8725,2015-04-07 13:08:39,2015-04-15 19:02:33,64,EZSHJYWJGQNAL,SEO,Chrome,M,40,3336839711.9671197
134676,2015-07-03 23:35:01,2015-10-26 06:12:03,43,LCXGKVVYOFMFP,Direct,Safari,M,26,1395974908.23828
77992,2015-03-30 05:00:12,2015-07-12 13:54:49,21,VJFAROLYNZUNH,Ads,Chrome,M,25,2560906448.48949
192980,2015-06-05 11:18:15,2015-10-02 17:29:54,72,ZRYMPXTOIUPOV,Direct,Chrome,M,35,4279089160.5011
206202,2015-07-10 03:45:10,2015-09-15 13:14:50,43,YSISIJFGPNIVK,Ads,Chrome,F,39,4173810146.5145
54837,2015-03-27 05:58:02,2015-06-20 02:11:13,49,CIHPRTWGMOATS,Ads,Chrome,M,23,95223036.32075793
213739,2015-08-02 14:43:47,2015-08-27 16:23:34,22,CHOAEXRPMHCPT,Ads,IE,F,41,2473493743.73974
147180,2015-08-03 22:07:18,2015-08-23 06:46:36,21,ORGEOWGQYVQUI,Ads,Chrome,M,28,2922311465.57878
63155,2015-04-08 06:08:07,2015-07-19 09:59:49,19,HQMADEYBBJOIG,SEO,Chrome,M,47,2861467733.06246
382315,2015-07-28 03:01:40,2015-09-03 01:35:43,10,HGPMRQXLSISQG,Direct,FireFox,F,48,2664031634.63298
106634,2015-06-07 18:50:05,2015-07-23 16:50:24,31,NFRAXQLXDSPLS,SEO,Safari,M,36,4196699540.40409
390306,2015-06-22 18:32:42,2015-08-07 05:38:14,20,TPWKWTFGHUPYL,SEO,IE,F,35,2607200829.51924
391593,2015-01-20 02:24:51,2015-03-10 16:39:07,23,JCCEBMGTZDYNG,SEO,IE,M,19,3794188620.7237296
8057,2015-02-08 02:59:28,2015-02-09 06:20:22,50,TTBOIPNPJFTFW,Ads,Chrome,M,38,2139900348.5574696
370188,2015-02-06 04:32:55,2015-05-16 09:29:21,27,RQBBSQSJRNXDR,Ads,IE,F,23,3813895173.74835
359623,2015-01-31 15:06:57,2015-03-18 15:52:21,19,LIKLMHTGEVJMX,SEO,Safari,F,38,980073503.6333259
249935,2015-06-23 00:20:47,2015-07-18 05:46:54,56,PDKCIVBJVYOQH,SEO,Opera,M,31,3528658945.09645
40703,2015-07-21 21:29:52,2015-10-28 02:18:13,18,VDZZDBBHQTSBE,SEO,Safari,M,27,3036736176.6160398
102970,2015-08-07 13:58:56,2015-10-19 20:36:20,32,QHOJNFNIDAKTE,SEO,Safari,M,46,1366758009.95911
288877,2015-07-19 04:23:13,2015-08-06 22:31:04,58,ZWPROEAPGSZYZ,Direct,Safari,M,32,4248445094.4877796
263450,2015-01-22 06:33:43,2015-05-19 21:54:04,94,OSAPXECPMJFOJ,SEO,Safari,F,25,543883481.839831
247968,2015-06-08 16:15:31,2015-09-05 15:23:01,15,UVFXXSGZBLIAL,Ads,IE,F,38,1996289320.8368301
239496,2015-06-11 05:15:31,2015-08-03 08:04:55,37,BURPDYLPFQDXF,SEO,Chrome,M,20,3084000351.50413
346852,2015-07-29 02:27:13,2015-09-17 13:34:59,42,FDEBJBUGSMRUB,Ads,Chrome,M,37,4268641469.7136703
37869,2015-07-30 14:47:33,2015-11-02 03:59:17,51,AMKMVJZNDJZPJ,SEO,Chrome,F,43,1919235952.40652
52691,2015-06-17 23:57:21,2015-08-02 22:02:55,54,DLNRESXPNNRMD,Ads,Chrome,F,31,3017047702.06242
262769,2015-06-26 18:42:33,2015-09-01 03:12:19,59,BHZUQMNEDWHEZ,SEO,Safari,F,21,543011340.110564
375493,2015-01-09 14:39:24,2015-01-09 14:39:25,35,QATSEOIQQQMCE,SEO,Chrome,M,33,1970711686.58092
189680,2015-06-03 03:55:48,2015-06-30 22:22:30,26,PGERQXJLSMRWN,SEO,Chrome,M,25,25626969.050616603
355224,2015-01-03 10:55:54,2015-01-03 10:55:55,25,YYQAAKESNEWNX,Direct,Chrome,M,36,1071237634.18164
215682,2015-04-11 13:46:47,2015-07-29 10:56:02,33,AXCMWZZAJIZKG,Direct,IE,M,32,830383656.561261
359638,2015-01-19 16:45:53,2015-05-07 10:38:14,20,PDEFYSESNUVDV,SEO,IE,M,24,879817881.804861
229365,2015-04-27 10:57:24,2015-08-12 09:59:11,23,WWDNXTVYZJWZM,Ads,FireFox,M,27,3558344611.13421
272114,2015-03-26 06:24:46,2015-05-09 00:09:47,39,DIIFVHVPFTWWS,Ads,Chrome,M,18,1152383631.29193
146584,2015-05-19 23:20:19,2015-08-25 07:07:23,42,OVJBQIRMHGMIX,Ads,Chrome,M,35,400668987.036286
62207,2015-06-08 03:52:28,2015-08-19 22:27:14,34,OPIJPOMNFYAGY,Ads,Chrome,F,23,127809135.788232
235986,2015-07-19 03:53:31,2015-07-21 08:11:43,29,OLJLQMZJABJEB,Ads,Chrome,M,30,2074095762.6415894
337570,2015-05-05 22:37:06,2015-05-22 10:55:55,61,MZSYSPGTRVUFR,SEO,IE,F,22,197870359.549757
322176,2015-03-09 17:04:48,2015-04-08 13:46:42,10,IMYCNIHZRDLKI,Ads,FireFox,M,21,1940057837.2946
280808,2015-06-17 13:34:47,2015-07-15 15:08:04,16,HIKIRVKJPFNUD,Ads,IE,M,23,2987008793.92014
98171,2015-07-19 00:22:15,2015-09-14 02:33:53,18,WYZXXYFQDNOZD,Direct,Safari,M,37,2472366901.62769
266171,2015-06-18 22:46:49,2015-09-10 13:04:32,53,XXBWPSRCLYQBG,Direct,Safari,F,30,57549134.9838667
370162,2015-01-05 02:48:39,2015-01-05 02:48:40,57,TOUAUOZTWZIJX,SEO,IE,M,28,428754908.889528
224450,2015-06-10 08:58:53,2015-09-27 18:54:12,22,YTGDFGYVACUDE,Direct,IE,F,48,3556605063.9523897
364779,2015-03-02 12:59:17,2015-03-21 13:55:53,34,BTTJPXJOJRFZT,SEO,IE,M,49,1751201977.71626
152968,2015-03-31 04:03:52,2015-05-03 04:00:17,44,WBINXHOMMNYNX,Ads,Chrome,M,33,2988119353.01901
310834,2015-02-24 19:42:02,2015-05-30 21:24:59,12,OITJJPFXOHWQI,SEO,IE,F,30,871155339.27822
155945,2015-01-24 12:59:46,2015-05-12 20:24:33,38,BHQEBTFHDDZOZ,Ads,IE,M,28,1196439961.4564
